show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk
1781,Little House on the Prairie,Prime Video,Western,1974,1,23,48,6,6,high,9,57,6,2,0,7,high,0,0,0.524,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,1,47,6,9,high,4,62,3,1,0,7,high,0,0,0.426,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,2,36,7,7,low,7,66,2,1,0,5,medium,0,0,0.368,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,3,53,4,4,high,5,31,3,1,1,9,high,0,1,0.701,high
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,4,46,6,6,high,4,53,4,1,0,7,high,0,0,0.521,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,5,55,6,7,high,5,54,3,1,0,7,high,0,0,0.492,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,6,38,5,3,low,9,44,3,5,1,5,medium,0,0,0.537,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,7,33,6,7,medium,6,71,0,3,0,5,medium,0,0,0.326,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,8,39,7,7,low,9,79,0,2,0,5,medium,0,0,0.289,low
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,9,53,4,7,high,8,47,1,2,0,9,high,0,0,0.564,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,10,33,4,4,high,3,28,3,0,1,9,high,0,1,0.714,high
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,11,59,4,7,low,9,60,6,3,0,7,high,0,0,0.495,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,12,57,6,3,medium,8,60,2,4,1,5,medium,0,0,0.455,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,13,59,5,7,medium,7,64,3,4,0,5,medium,0,0,0.387,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,14,30,5,3,high,3,40,5,0,1,7,high,0,1,0.635,high
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,15,58,4,6,high,3,45,2,0,0,9,high,0,0,0.598,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,16,45,6,8,medium,4,64,2,0,0,5,medium,0,0,0.362,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,17,54,7,4,low,7,62,3,2,1,5,medium,0,0,0.441,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,18,31,7,3,medium,9,61,2,5,1,5,medium,0,0,0.451,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,19,39,7,3,high,7,47,4,6,1,7,high,0,0,0.594,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,20,35,5,8,high,4,66,4,0,0,7,high,0,0,0.433,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,21,60,4,4,low,5,37,4,2,1,7,high,0,1,0.624,high
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,22,56,6,5,low,7,55,2,1,1,5,medium,0,0,0.448,medium
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,23,35,4,4,medium,9,44,6,4,1,7,high,0,1,0.612,high
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,24,53,7,8,medium,6,77,1,2,0,5,medium,0,0,0.293,low
4384,Frontline,PBS Documentaries Amazon Channel,Documentary,1983,1,25,40,5,3,low,8,46,2,1,1,5,medium,0,0,0.518,medium
87108,Chernobyl,HBO Max,Drama,2019,1,1,61,3,6,medium,9,50,3,2,0,7,high,0,0,0.525,medium
87108,Chernobyl,HBO Max,Drama,2019,1,2,66,6,5,low,9,62,9,2,1,5,medium,0,0,0.486,medium
87108,Chernobyl,HBO Max,Drama,2019,1,3,64,4,3,medium,6,34,1,1,1,7,high,0,1,0.622,high
87108,Chernobyl,HBO Max,Drama,2019,1,4,67,3,4,low,7,33,5,2,1,7,high,0,1,0.651,high
87108,Chernobyl,HBO Max,Drama,2019,1,5,73,5,4,high,5,45,2,3,1,7,high,0,0,0.568,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,1,60,5,10,low,7,86,2,0,0,5,medium,0,0,0.233,low
40862,Cologne P.D.,Disney+,Crime,2003,1,2,60,6,6,medium,3,72,1,0,0,5,medium,0,0,0.346,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,3,60,5,5,low,6,59,5,2,1,5,medium,0,0,0.46,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,4,60,5,7,high,4,71,3,3,0,7,high,0,0,0.415,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,5,60,7,7,high,5,61,2,1,0,7,high,0,0,0.451,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,6,60,6,3,medium,6,62,2,2,1,5,medium,0,0,0.446,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,7,60,7,6,high,4,63,5,0,0,7,high,0,0,0.486,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,8,60,5,3,high,9,35,3,1,1,7,high,0,1,0.638,high
40862,Cologne P.D.,Disney+,Crime,2003,1,9,60,5,7,high,5,63,2,2,0,7,high,0,0,0.442,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,10,60,4,7,high,7,43,6,3,0,9,high,0,1,0.632,high
40862,Cologne P.D.,Disney+,Crime,2003,1,11,60,6,6,high,5,54,2,2,0,7,high,0,0,0.497,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,12,60,6,6,low,4,62,2,1,0,5,medium,0,0,0.401,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,13,60,7,8,high,6,68,2,2,0,7,high,0,0,0.404,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,14,60,6,8,low,6,61,2,2,0,5,medium,0,0,0.376,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,15,60,4,4,high,3,35,3,1,1,9,high,0,1,0.682,high
40862,Cologne P.D.,Disney+,Crime,2003,1,16,60,4,6,low,8,61,5,0,0,7,high,0,0,0.495,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,17,60,4,3,medium,4,36,2,2,1,7,high,0,1,0.623,high
40862,Cologne P.D.,Disney+,Crime,2003,1,18,60,4,5,medium,4,47,4,2,1,7,high,0,0,0.564,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,19,60,7,7,high,4,69,3,0,0,7,high,0,0,0.424,medium
40862,Cologne P.D.,Disney+,Crime,2003,1,20,60,4,4,low,9,32,3,3,1,7,high,0,1,0.636,high
40862,Cologne P.D.,Disney+,Crime,2003,1,21,60,6,4,high,8,55,2,4,1,7,high,0,0,0.522,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,1,45,5,8,medium,9,77,1,4,0,5,medium,0,0,0.293,low
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,2,40,7,8,high,6,68,2,0,0,7,high,0,0,0.404,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,3,55,4,4,low,3,43,4,0,1,7,high,0,0,0.597,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,4,45,6,3,medium,8,59,2,0,1,5,medium,0,0,0.46,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,5,40,5,3,high,5,45,2,2,1,7,high,0,0,0.583,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,6,38,7,6,high,3,60,5,0,0,7,high,0,0,0.5,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,7,43,5,8,high,8,52,5,3,0,7,high,0,0,0.506,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,8,49,4,6,low,5,50,5,1,0,7,high,0,0,0.545,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,9,60,4,4,low,5,39,3,2,1,7,high,0,1,0.605,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,10,42,7,5,medium,5,59,3,3,1,5,medium,0,0,0.44,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,11,36,5,6,medium,3,64,1,0,0,5,medium,0,0,0.382,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,12,49,7,5,medium,6,72,0,4,1,5,medium,0,0,0.351,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,13,54,5,5,high,6,47,5,2,1,7,high,0,0,0.574,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,14,41,6,7,low,9,75,2,5,0,5,medium,0,0,0.328,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,15,44,7,5,low,3,71,1,2,1,5,medium,0,0,0.366,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,16,43,5,5,high,8,50,1,1,1,7,high,0,0,0.52,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,17,37,5,3,high,3,40,6,0,1,7,high,0,1,0.645,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,18,50,6,4,low,9,62,4,3,1,5,medium,0,0,0.451,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,19,50,4,4,low,3,33,6,2,1,7,high,0,1,0.661,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,20,42,4,6,low,6,54,8,3,0,7,high,0,0,0.557,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,21,43,5,6,medium,3,62,1,0,0,5,medium,0,0,0.391,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,22,58,6,8,low,4,78,4,1,0,5,medium,0,0,0.319,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,23,53,7,7,medium,3,85,3,2,0,5,medium,0,0,0.292,low
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,24,35,7,7,medium,4,72,6,2,0,5,medium,0,0,0.381,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,25,37,6,8,medium,4,83,4,1,0,5,medium,0,0,0.296,low
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,26,44,4,4,low,3,51,2,2,1,7,high,0,0,0.54,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,27,60,5,6,medium,4,53,2,0,0,5,medium,0,0,0.442,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,28,42,7,4,medium,3,62,2,4,1,5,medium,0,0,0.431,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,29,43,4,8,high,9,45,4,1,0,9,high,0,0,0.588,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,30,42,6,6,medium,3,71,1,2,0,5,medium,0,0,0.351,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,31,37,6,4,medium,5,55,2,2,1,5,medium,0,0,0.463,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,32,51,6,6,high,7,54,7,1,0,7,high,0,0,0.547,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,33,40,6,8,high,3,63,4,1,0,7,high,0,0,0.447,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,34,59,7,3,high,3,57,4,1,1,7,high,0,0,0.549,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,35,45,7,7,low,9,79,1,4,0,5,medium,0,0,0.299,low
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,36,42,7,3,high,6,50,3,1,1,7,high,0,0,0.57,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,37,34,5,4,high,8,47,6,3,1,7,high,0,0,0.599,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,38,55,5,6,low,4,61,0,1,0,5,medium,0,0,0.386,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,39,54,5,5,low,5,61,1,0,1,5,medium,0,0,0.411,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,40,52,5,8,low,8,63,3,1,0,5,medium,0,0,0.376,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,41,37,6,5,medium,8,59,2,1,1,5,medium,0,0,0.43,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,42,52,5,5,low,7,60,5,1,1,5,medium,0,0,0.455,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,43,36,7,4,low,7,59,5,2,1,5,medium,0,0,0.474,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,44,34,4,6,high,9,34,10,6,0,9,high,0,1,0.727,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,45,35,7,7,high,8,68,2,3,0,7,high,0,0,0.419,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,46,59,7,3,high,6,45,1,2,1,7,high,0,0,0.573,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,47,32,6,3,high,4,48,4,2,1,7,high,0,0,0.589,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,48,31,5,6,low,7,61,9,2,0,5,medium,0,0,0.476,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,49,56,7,3,high,4,44,4,2,1,7,high,0,1,0.607,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,50,38,4,8,high,6,47,6,2,0,9,high,0,0,0.599,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,51,46,5,6,medium,5,69,2,1,0,5,medium,0,0,0.37,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,52,47,4,6,high,8,41,10,3,0,9,high,0,1,0.696,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,53,57,5,8,medium,7,74,3,1,0,5,medium,0,0,0.327,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,54,53,6,4,medium,4,67,1,1,1,5,medium,0,0,0.398,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,55,32,6,8,low,5,79,4,1,0,5,medium,0,0,0.315,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,56,56,4,7,medium,9,44,3,3,0,7,high,0,0,0.537,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,57,43,6,6,medium,6,56,1,0,0,5,medium,0,0,0.418,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,58,46,4,3,high,4,25,4,3,1,9,high,0,1,0.753,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,59,31,5,5,medium,7,61,5,2,1,5,medium,0,0,0.451,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,60,40,4,6,high,5,34,8,1,0,9,high,0,1,0.707,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,61,53,6,5,high,6,47,2,2,1,7,high,0,0,0.543,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,62,40,5,4,medium,4,55,2,4,1,5,medium,0,0,0.463,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,63,48,5,6,low,5,60,4,3,0,5,medium,0,0,0.43,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,64,52,5,6,high,3,51,3,2,0,7,high,0,0,0.52,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,65,34,4,5,high,6,38,7,1,1,9,high,0,1,0.694,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,66,47,6,3,medium,6,47,3,2,1,5,medium,0,0,0.523,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,67,59,4,4,high,6,39,5,3,1,9,high,0,1,0.684,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,68,33,4,4,medium,5,37,8,2,1,7,high,0,1,0.663,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,69,36,7,4,medium,8,55,4,0,1,5,medium,0,0,0.483,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,70,36,7,4,high,4,58,5,1,1,7,high,0,0,0.539,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,71,60,6,4,high,3,50,5,1,1,7,high,0,0,0.575,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,72,45,4,3,high,5,30,5,1,1,9,high,0,1,0.74,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,73,38,7,6,high,8,52,4,3,0,7,high,0,0,0.526,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,74,46,6,7,low,6,72,1,1,0,5,medium,0,0,0.331,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,75,59,4,7,medium,9,52,1,3,0,7,high,0,0,0.481,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,76,31,5,3,high,7,46,5,5,1,7,high,0,1,0.608,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,77,37,6,4,low,9,71,3,4,1,5,medium,0,0,0.401,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,78,40,7,4,low,5,56,3,1,1,5,medium,0,0,0.468,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,79,41,6,8,medium,3,77,1,0,0,5,medium,0,0,0.293,low
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,80,41,5,4,high,5,44,3,3,1,7,high,0,0,0.582,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,81,42,6,3,high,8,43,8,2,1,7,high,0,1,0.651,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,82,43,7,5,medium,6,65,2,0,1,5,medium,0,0,0.403,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,83,54,4,6,medium,8,44,8,5,0,7,high,0,1,0.602,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,84,58,4,5,low,9,41,3,5,1,7,high,0,0,0.581,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,85,54,4,3,low,8,41,1,1,1,7,high,0,0,0.591,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,86,52,4,6,low,3,50,2,4,0,7,high,0,0,0.515,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,87,43,5,4,medium,7,48,4,4,1,5,medium,0,0,0.514,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,88,59,5,6,low,8,63,3,4,0,5,medium,0,0,0.406,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,89,32,7,7,high,4,56,5,3,0,7,high,0,0,0.503,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,90,58,6,8,high,9,64,6,6,0,7,high,0,0,0.462,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,91,54,4,5,medium,7,39,5,0,1,7,high,0,1,0.61,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,92,60,6,4,medium,6,53,3,3,1,5,medium,0,0,0.482,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,93,31,7,5,medium,6,65,4,1,1,5,medium,0,0,0.422,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,94,57,5,8,medium,8,67,2,2,0,5,medium,0,0,0.348,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,95,30,4,5,high,8,34,5,1,1,9,high,0,1,0.692,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,96,33,6,3,medium,5,46,4,5,1,5,medium,0,0,0.538,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,97,39,5,6,low,4,66,0,2,0,5,medium,0,0,0.363,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,98,52,6,3,high,9,44,5,5,1,7,high,0,1,0.617,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,99,41,6,6,high,4,53,1,2,0,7,high,0,0,0.491,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,100,57,5,8,high,5,60,2,1,0,7,high,0,0,0.44,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,101,42,7,6,low,4,59,2,2,0,5,medium,0,0,0.415,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,102,34,5,4,high,7,52,2,1,1,7,high,0,0,0.536,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,103,33,7,8,low,6,70,1,1,0,5,medium,0,0,0.325,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,104,51,5,5,medium,7,62,4,1,1,5,medium,0,0,0.436,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,105,49,7,6,high,8,64,6,4,0,7,high,0,0,0.492,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,106,49,6,4,medium,6,61,3,2,1,5,medium,0,0,0.446,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,107,55,6,8,high,3,61,3,0,0,7,high,0,0,0.446,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,108,59,5,7,medium,6,73,4,0,0,5,medium,0,0,0.357,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,109,38,6,7,medium,4,74,2,1,0,5,medium,0,0,0.332,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,110,47,7,6,medium,9,64,3,3,0,5,medium,0,0,0.402,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,111,32,7,8,low,6,71,1,1,0,5,medium,0,0,0.321,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,112,36,6,4,high,6,47,7,2,1,7,high,0,1,0.608,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,113,31,5,3,high,8,41,1,2,1,7,high,0,0,0.591,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,114,34,7,4,medium,6,54,5,1,1,5,medium,0,0,0.497,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,115,37,7,3,low,8,60,3,4,1,5,medium,0,0,0.465,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,116,55,6,8,medium,7,72,1,1,0,5,medium,0,0,0.316,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,117,32,6,6,high,8,66,1,3,0,7,high,0,0,0.433,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,118,43,5,6,medium,4,64,3,1,0,5,medium,0,0,0.402,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,119,36,6,3,medium,8,56,2,2,1,5,medium,0,0,0.473,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,120,58,5,3,high,5,44,2,1,1,7,high,0,0,0.587,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,121,60,4,6,medium,7,51,4,1,0,7,high,0,0,0.53,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,122,37,4,3,medium,7,44,2,2,1,7,high,0,0,0.587,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,123,59,5,6,low,3,56,5,3,0,5,medium,0,0,0.458,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,124,59,5,8,low,8,71,3,2,0,5,medium,0,0,0.341,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,125,30,5,4,low,7,60,2,3,1,5,medium,0,0,0.44,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,126,46,7,3,low,3,57,2,3,1,5,medium,0,0,0.469,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,127,42,6,7,low,3,71,4,3,0,5,medium,0,0,0.366,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,128,37,6,6,high,9,54,2,4,0,7,high,0,0,0.497,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,129,59,5,8,medium,4,72,3,1,0,5,medium,0,0,0.336,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,130,36,7,7,medium,8,77,1,1,0,5,medium,0,0,0.308,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,131,38,4,8,low,8,54,4,3,0,7,high,0,0,0.487,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,132,43,4,8,high,7,50,4,3,0,9,high,0,0,0.565,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,133,43,6,6,low,4,70,4,0,0,5,medium,0,0,0.385,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,134,53,6,3,low,3,50,2,2,1,5,medium,0,0,0.5,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,135,49,7,6,medium,3,67,5,0,0,5,medium,0,0,0.408,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,136,40,4,7,high,6,39,6,2,0,9,high,0,1,0.649,high
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,137,52,6,5,high,5,52,4,2,1,7,high,0,0,0.541,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,138,54,4,5,medium,6,49,6,1,1,7,high,0,0,0.575,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,139,41,7,4,high,3,49,3,0,1,7,high,0,0,0.559,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,140,40,7,5,low,7,58,1,2,1,5,medium,0,0,0.424,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,141,49,5,6,low,5,58,1,2,0,5,medium,0,0,0.409,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,142,34,4,5,low,5,52,3,0,1,7,high,0,0,0.531,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,143,45,4,6,medium,6,40,4,1,0,7,high,0,0,0.58,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,144,30,7,6,low,4,70,0,3,0,5,medium,0,0,0.345,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,145,30,5,3,medium,8,47,2,4,1,5,medium,0,0,0.513,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,146,44,4,7,medium,6,59,3,4,0,7,high,0,0,0.47,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,147,47,7,4,low,9,76,2,3,1,5,medium,0,0,0.368,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,148,45,6,4,low,5,57,4,0,1,5,medium,0,0,0.474,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,149,51,5,3,medium,7,49,1,0,1,5,medium,0,0,0.494,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,150,40,5,7,low,8,73,2,3,0,5,medium,0,0,0.337,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,151,46,6,5,high,4,55,4,0,1,7,high,0,0,0.527,medium
35024,Show! Music Core,Kocowa Amazon Channel,Reality,2005,1,152,41,4,4,high,8,36,7,3,1,9,high,0,1,0.718,high
